ISO 8601 Time,Dissolved Oxygen (mg/l),Dissolved Oxygen (%),DO Temperature (C)
2020-06-09T19:48:58.000,10.78,16.40,12.86
2020-06-09T20:03:58.000,10.80,16.41,12.86
2020-06-09T20:18:58.000,10.75,16.47,12.86
2020-06-09T20:33:58.000,10.74,16.45,12.86
2020-06-09T20:48:58.000,10.74,16.45,12.86
2020-06-09T21:03:58.000,10.73,16.44,12.86
2020-06-09T21:18:58.000,10.76,16.47,12.86
2020-06-09T21:33:58.000,10.75,16.46,12.86
2020-06-09T21:48:58.000,10.73,16.45,12.86
2020-06-09T22:03:58.000,10.73,16.45,12.87
2020-06-09T22:18:58.000,10.75,16.47,12.87
2020-06-09T22:33:58.000,10.75,16.47,12.86
2020-06-09T22:48:58.000,10.75,16.46,12.84
2020-06-09T23:03:58.000,10.73,16.44,12.83
2020-06-09T23:18:58.000,10.70,16.42,12.83
2020-06-09T23:33:58.000,10.70,16.41,12.83
2020-06-09T23:48:58.000,10.67,16.48,12.83
2020-06-10T00:03:58.000,10.67,16.48,12.83
2020-06-10T00:18:58.000,10.65,16.47,12.83
2020-06-10T00:33:58.000,10.67,16.49,12.83
2020-06-10T00:48:58.000,10.65,16.46,12.83
2020-06-10T01:03:58.000,10.63,16.45,12.83
2020-06-10T01:18:58.000,10.65,16.46,12.83
2020-06-10T01:33:58.000,10.64,16.45,12.82
2020-06-10T01:48:58.000,10.62,16.43,12.81
2020-06-10T02:03:58.000,10.64,16.45,12.81
2020-06-10T02:18:58.000,10.63,16.44,12.81
2020-06-10T02:33:58.000,10.65,16.46,12.81
2020-06-10T02:48:58.000,10.64,16.44,12.76
2020-06-10T03:03:58.000,10.65,16.44,12.74
2020-06-10T03:18:58.000,10.63,16.43,12.74
2020-06-10T03:33:58.000,10.60,16.40,12.74
2020-06-10T03:48:58.000,10.63,16.42,12.73
2020-06-10T04:03:58.000,10.56,99.58,12.72
2020-06-10T04:18:58.000,10.57,99.63,12.70
2020-06-10T04:33:58.000,10.55,99.48,12.69
2020-06-10T04:48:58.000,10.55,99.37,12.67
2020-06-10T05:03:58.000,10.51,99.01,12.65
2020-06-10T05:18:58.000,10.49,98.81,12.65
2020-06-10T05:33:58.000,10.51,98.93,12.65
2020-06-10T05:48:58.000,10.51,98.95,12.64
2020-06-10T06:03:58.000,10.47,98.59,12.64
2020-06-10T06:18:58.000,10.46,98.47,12.63
2020-06-10T06:33:58.000,10.45,98.35,12.63
2020-06-10T06:48:58.000,10.43,98.23,12.65
2020-06-10T07:03:58.000,10.43,98.20,12.65
2020-06-10T07:18:58.000,10.40,97.93,12.65
2020-06-10T07:33:58.000,10.39,97.82,12.65
2020-06-10T07:48:58.000,10.43,98.21,12.65
2020-06-10T08:03:58.000,10.43,98.18,12.65
2020-06-10T08:18:58.000,10.44,98.35,12.65
2020-06-10T08:33:58.000,10.40,97.96,12.65
2020-06-10T08:48:58.000,10.42,98.06,12.64
2020-06-10T09:03:58.000,10.37,97.66,12.64
2020-06-10T09:18:58.000,10.38,97.74,12.65
2020-06-10T09:33:58.000,10.36,97.54,12.65
2020-06-10T09:48:58.000,10.31,97.05,12.65
2020-06-10T10:03:58.000,10.31,97.10,12.64
2020-06-10T10:18:58.000,10.36,97.55,12.64
2020-06-10T10:33:58.000,10.29,96.82,12.63
2020-06-10T10:48:58.000,10.24,96.41,12.63
2020-06-10T11:03:58.000,10.32,97.13,12.63
2020-06-10T11:18:58.000,10.33,97.22,12.63
2020-06-10T11:33:58.000,10.39,97.80,12.62
2020-06-10T11:48:58.000,10.43,98.13,12.63
2020-06-10T12:03:58.000,10.45,98.31,12.63
2020-06-10T12:18:58.000,10.50,98.85,12.63
2020-06-10T12:33:58.000,10.54,99.23,12.63
2020-06-10T12:48:58.000,10.57,99.49,12.63
2020-06-10T13:03:58.000,10.66,16.43,12.63
